svglogo_id,title,category,category_raw,file_name,file_rel_path,file_abs_path,url,variant,is_wordmark,source_type,source_repo,source_commit,exists,notes
pay_eibof,中国进出口银行,金融支付,pay,EIBOF.svg,pay/EIBOF.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\EIBOF.svg,http://www.eximbank.gov.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_eibof_wordmark,中国进出口银行,金融支付,pay,EIBOF_wordmark.svg,pay/EIBOF_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\EIBOF_wordmark.svg,http://www.eximbank.gov.cn/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_cdb,国家开发银行,金融支付,pay,CDB.svg,pay/CDB.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\CDB.svg,https://www.cdb.com.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_cdb_wordmark,国家开发银行,金融支付,pay,CDB_wordmark.svg,pay/CDB_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\CDB_wordmark.svg,https://www.cdb.com.cn/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_pboc,中国人民银行,金融支付,pay,PBOC.svg,pay/PBOC.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\PBOC.svg,http://www.pbc.gov.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_pboc_wordmark,中国人民银行,金融支付,pay,PBOC_wordmark.svg,pay/PBOC_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\PBOC_wordmark.svg,http://www.pbc.gov.cn/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_adbc,中国农业发展银行,金融支付,pay,ADBC.svg,pay/ADBC.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\ADBC.svg,https://www.adbc.com.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_mybank,网商银行,金融支付,pay,Mybank.svg,pay/Mybank.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\Mybank.svg,https://www.mybank.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_mybank_wordmark,网商银行,金融支付,pay,Mybank_wordmark.svg,pay/Mybank_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\Mybank_wordmark.svg,https://www.mybank.cn/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_zhimaxinyong,芝麻信用,金融支付,pay,zhimaxinyong.svg,pay/zhimaxinyong.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\zhimaxinyong.svg,https://www.xin.xin/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_zhimaxinyong_wordmark,芝麻信用,金融支付,pay,zhimaxinyong_wordmark.svg,pay/zhimaxinyong_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\zhimaxinyong_wordmark.svg,https://www.xin.xin/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_yuebao,余额宝,金融支付,pay,yuebao.svg,pay/yuebao.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\yuebao.svg,https://help.alipay.com/lab/help_detail.htm?help_id=257914,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_yuebao_wordmark,余额宝,金融支付,pay,yuebao_wordmark.svg,pay/yuebao_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\yuebao_wordmark.svg,https://help.alipay.com/lab/help_detail.htm?help_id=257914,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_jiebei,借呗,金融支付,pay,jiebei.svg,pay/jiebei.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\jiebei.svg,https://render.alipay.com/p/f/fd-jhsyufl9/index.html,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_jiebei_wordmark,借呗,金融支付,pay,jiebei_wordmark.svg,pay/jiebei_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\jiebei_wordmark.svg,https://render.alipay.com/p/f/fd-jhsyufl9/index.html,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_bly,洛阳银行,金融支付,pay,BLY.svg,pay/BLY.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\BLY.svg,,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_bly_wordmark,洛阳银行,金融支付,pay,BLY_wordmark.svg,pay/BLY_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\BLY_wordmark.svg,,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
pay_efund,易方达,金融支付,pay,Efund.svg,pay/Efund.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\pay\Efund.svg,https://www.efunds.com.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_anhuidaxue,安徽大学,学校,school,AnHuiDaXue.svg,school/AnHuiDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\AnHuiDaXue.svg,https://www.ahu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_anhuidaxue_wordmark,安徽大学,学校,school,AnHuiDaXue_wordmark.svg,school/AnHuiDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\AnHuiDaXue_wordmark.svg,https://www.ahu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_bsu,北京体育大学,学校,school,BSU.svg,school/BSU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BSU.svg,https://www.bsu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_bsu_wordmark,北京体育大学,学校,school,BSU_wordmark.svg,school/BSU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BSU_wordmark.svg,https://www.bsu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_buaa,北京航空航天大学,学校,school,BUAA.svg,school/BUAA.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUAA.svg,https://www.buaa.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_buaa_wordmark,北京航空航天大学,学校,school,BUAA_wordmark.svg,school/BUAA_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUAA_wordmark.svg,https://www.buaa.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_bucm,北京中医药大学,学校,school,BUCM.svg,school/BUCM.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUCM.svg,https://www.bucm.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_bucm_wordmark,北京中医药大学,学校,school,BUCM_wordmark.svg,school/BUCM_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUCM_wordmark.svg,https://www.bucm.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_buct,北京化工大学,学校,school,BUCT.svg,school/BUCT.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUCT.svg,https://www.buct.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_buct_wordmark,北京化工大学,学校,school,BUCT_wordmark.svg,school/BUCT_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUCT_wordmark.svg,https://www.buct.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_bupt,北京邮电大学,学校,school,BUPT.svg,school/BUPT.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUPT.svg,https://www.bupt.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_bupt_wordmark,北京邮电大学,学校,school,BUPT_wordmark.svg,school/BUPT_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BUPT_wordmark.svg,https://www.bupt.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijinggongyedaxue,北京工业大学,学校,school,BeiJingGongYeDaXue.svg,school/BeiJingGongYeDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingGongYeDaXue.svg,https://www.bjut.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijinggongyedaxue_wordmark,北京工业大学,学校,school,BeiJingGongYeDaXue_wordmark.svg,school/BeiJingGongYeDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingGongYeDaXue_wordmark.svg,https://www.bjut.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingjiaotongdaxue,北京交通大学,学校,school,BeiJingJiaoTongDaXue.svg,school/BeiJingJiaoTongDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingJiaoTongDaXue.svg,https://www.bjtu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingjiaotongdaxue_wordmark,北京交通大学,学校,school,BeiJingJiaoTongDaXue_wordmark.svg,school/BeiJingJiaoTongDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingJiaoTongDaXue_wordmark.svg,https://www.bjtu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingligongdaxue,北京理工大学,学校,school,BeiJingLiGongDaXue.svg,school/BeiJingLiGongDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingLiGongDaXue.svg,https://www.bit.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingligongdaxue_wordmark,北京理工大学,学校,school,BeiJingLiGongDaXue_wordmark.svg,school/BeiJingLiGongDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingLiGongDaXue_wordmark.svg,https://www.bit.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijinglinyedaxue,北京林业大学,学校,school,BeiJingLinYeDaXue.svg,school/BeiJingLinYeDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingLinYeDaXue.svg,https://www.bjfu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijinglinyedaxue_wordmark,北京林业大学,学校,school,BeiJingLinYeDaXue_wordmark.svg,school/BeiJingLinYeDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingLinYeDaXue_wordmark.svg,https://www.bjfu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingshifandaxue,北京师范大学,学校,school,BeiJingShiFanDaXue.svg,school/BeiJingShiFanDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingShiFanDaXue.svg,https://www.bnu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingshifandaxue_wordmark,北京师范大学,学校,school,BeiJingShiFanDaXue_wordmark.svg,school/BeiJingShiFanDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingShiFanDaXue_wordmark.svg,https://www.bnu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingwaiguoyudaxue,北京外国语大学,学校,school,BeiJingWaiGuoYuDaXue.svg,school/BeiJingWaiGuoYuDaXue.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingWaiGuoYuDaXue.svg,https://www.bfsu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_beijingwaiguoyudaxue_wordmark,北京外国语大学,学校,school,BeiJingWaiGuoYuDaXue_wordmark.svg,school/BeiJingWaiGuoYuDaXue_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\BeiJingWaiGuoYuDaXue_wordmark.svg,https://www.bfsu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_caa,中国美术学院,学校,school,CAA.svg,school/CAA.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CAA.svg,http://www.caa.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_caa_wordmark,中国美术学院,学校,school,CAA_wordmark.svg,school/CAA_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CAA_wordmark.svg,http://www.caa.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cafa_wordmark,中央美术学院,学校,school,CAFA_wordmark.svg,school/CAFA_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CAFA_wordmark.svg,http://www.cafa.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cau,中国农业大学,学校,school,CAU.svg,school/CAU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CAU.svg,http://www.cau.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cau_wordmark,中国农业大学,学校,school,CAU_wordmark.svg,school/CAU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CAU_wordmark.svg,http://www.cau.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_ccnu,华中师范大学,学校,school,CCNU.svg,school/CCNU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CCNU.svg,http://www.ccnu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_ccom,中央音乐学院,学校,school,CCOM.svg,school/CCOM.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CCOM.svg,http://www.ccom.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_ccom_wordmark,中央音乐学院,学校,school,CCOM_wordmark.svg,school/CCOM_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CCOM_wordmark.svg,http://www.ccom.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cdut,成都理工大学,学校,school,CDUT.svg,school/CDUT.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CDUT.svg,http://www.cdut.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cdut_wordmark,成都理工大学,学校,school,CDUT_wordmark.svg,school/CDUT_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CDUT_wordmark.svg,http://www.cdut.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cfau,外交学院,学校,school,CFAU.svg,school/CFAU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CFAU.svg,http://www.cfau.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_chu,中国地质大学长城学院,学校,school,CHU.svg,school/CHU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CHU.svg,http://www.chu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_chu_wordmark,中国地质大学长城学院,学校,school,CHU_wordmark.svg,school/CHU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CHU_wordmark.svg,http://www.chu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cnu,首都师范大学,学校,school,CNU.svg,school/CNU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CNU.svg,https://www.cnu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cnu_wordmark,首都师范大学,学校,school,CNU_wordmark.svg,school/CNU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CNU_wordmark.svg,https://www.cnu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cqu,重庆大学,学校,school,CQU.svg,school/CQU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CQU.svg,http://www.cqu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_csu,中南大学,学校,school,CSU.svg,school/CSU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CSU.svg,http://www.csu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_csu_wordmark,中南大学,学校,school,CSU_wordmark.svg,school/CSU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CSU_wordmark.svg,http://www.csu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cuc,中国传媒大学,学校,school,CUC.svg,school/CUC.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUC.svg,http://www.cuc.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cuc_wordmark,中国传媒大学,学校,school,CUC_wordmark.svg,school/CUC_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUC_wordmark.svg,http://www.cuc.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cufe,中央财经大学,学校,school,CUFE.svg,school/CUFE.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUFE.svg,http://www.cufe.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cufe_wordmark,中央财经大学,学校,school,CUFE_wordmark.svg,school/CUFE_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUFE_wordmark.svg,http://www.cufe.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cug,中国地质大学（武汉）,学校,school,CUG.svg,school/CUG.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUG.svg,http://www.cugb.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cup,中国石油大学（北京）,学校,school,CUP.svg,school/CUP.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUP.svg,http://www.cup.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_cup_wordmark,中国石油大学（北京）,学校,school,CUP_wordmark.svg,school/CUP_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\CUP_wordmark.svg,http://www.cup.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_dut,大连理工大学,学校,school,DUT.svg,school/DUT.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\DUT.svg,http://www.dlut.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_dut_wordmark,大连理工大学,学校,school,DUT_wordmark.svg,school/DUT_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\DUT_wordmark.svg,http://www.dlut.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_ecnu,华东师范大学,学校,school,ECNU.svg,school/ECNU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\ECNU.svg,http://www.ecnu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_ecnu_wordmark,华东师范大学,学校,school,ECNU_wordmark.svg,school/ECNU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\ECNU_wordmark.svg,http://www.ecnu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fdu,复旦大学,学校,school,FDU.svg,school/FDU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FDU.svg,http://www.fudan.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fdu_wordmark,复旦大学,学校,school,FDU_wordmark.svg,school/FDU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FDU_wordmark.svg,http://www.fudan.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fjnu,福建师范大学,学校,school,FJNU.svg,school/FJNU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FJNU.svg,http://www.fjnu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fjut,福建工程学院,学校,school,FJUT.svg,school/FJUT.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FJUT.svg,http://www.fjut.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fjut_wordmark,福建工程学院,学校,school,FJUT_wordmark.svg,school/FJUT_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FJUT_wordmark.svg,http://www.fjut.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fzu,福州大学,学校,school,FZU.svg,school/FZU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FZU.svg,http://www.fzu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_fzu_wordmark,福州大学,学校,school,FZU_wordmark.svg,school/FZU_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\FZU_wordmark.svg,http://www.fzu.edu.cn,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
school_gxu,广西大学,学校,school,GXU.svg,school/GXU.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\school\GXU.svg,http://www.gxu.edu.cn,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
